#gen      BHL
          15      8.3534
          16      8.2166
          17     8.38094
          18     8.29256
          19     7.54331
          20     8.12093
          21     8.25138
          22      8.4586
          23     8.39126
          24     8.17192
          25     8.35361
          26     8.29098
          27     8.19514
          28     8.47725
          29     8.73001
          30     8.03329
          31     8.47765
          32     8.32976
          33     8.66737
          34     8.28409
          35     8.06211
          36     7.92384
          37     7.79807
          38     7.83601
          39     8.03408
          40     7.54427
          41     7.71705
          42     8.17064
          43     7.75922
          44     7.60539
          45     8.22325
          46      7.5836
          47     7.54498
          48     8.01453
          49     8.45545
          50     8.07773
          51      7.6167
          52     7.39761
          53     7.55837
          54      8.3085
          55     8.41522
          56     8.48572
          57     8.59051
          58     8.55571
          59     8.27025
          60     8.13236
          61     7.99235
          62     7.80584
          63     7.68317
          64     7.87889
          65     7.64225
          66     7.93011
          67     7.91858
          68      8.4625
          69     9.08206
          70     8.72639
          71      8.6866
          72      8.8491
          73     8.52387
          74     8.40292
          75     8.41295
          76     8.10895
          77     8.47864
          78     8.67077
          79     8.55332
          80     8.09876
          81     8.08467
          82     8.33448
          83      8.6334
          84     8.46643
          85     7.99184
          86      8.4274
          87     7.89406
          88     7.82248
          89     8.01186
          90     8.26739
          91     8.10721
          92     8.33074
          93     8.38438
          94     8.43514
          95      8.4561
          96     8.03075
          97     7.26786
          98     7.36919
          99     7.85539
           0     7.83065
           1     7.90721
           2     8.12482
           3      8.4264
           4     8.37322
           5     8.07901
           6     7.89108
           7     8.33335
           8     8.49216
           9     8.49836
          10     8.49519
          11     8.32495
          12      8.8116
          13     8.54361
          14     8.57233
          15     8.61656
          16     8.77045
          17     8.43966
          18     8.01617
          19      7.9563
          20     7.96072
          21     7.76451
          22     7.95471
          23     7.70123
          24     7.57222
          25     7.16143
          26     7.42065
          27     7.89289
          28     7.64968
          29     8.00873
          30      7.9433
          31     8.27729
          32     8.57562
          33     9.11735
          34     8.69634
          35     8.91982
          36     8.05834
          37     8.15796
          38     8.37809
          39     8.18804
          40     8.31852
          41     8.10781
          42     8.00971
          43     8.49054
          44     8.23998
          45     8.31794
          46     8.43863
          47     7.94346
          48     8.68329
          49      9.1316
          50     8.25893
          51      8.0623
          52     8.81883
          53     8.17149
          54     8.43702
          55     8.31082
          56     8.19211
          57     7.94592
          58      7.8822
          59     8.08285
          60     7.91292
          61     7.79175
          62     8.24557
          63     8.22017
          64      8.0415
          65     8.42302
          66     8.12758
          67      7.9221
          68     8.25447
          69     7.61378
          70     7.30737
          71     7.34791
          72      7.9467
          73     7.91446
          74     7.39722
          75     7.38467
          76     7.43065
          77     7.38751
          78     7.34043
          79     7.77661
          80     8.37142
          81     8.47649
          82     8.26847
          83     8.10188
          84     8.59446
          85     8.62755
          86     8.40378
          87     7.84758
          88     7.72668
          89     7.76419
          90     7.96481
          91     8.54296
          92     7.99792
          93     8.04077
          94     8.10586
          95     8.26144
          96     8.14632
          97     8.40482
          98     8.52888
          99     8.50007
           0     7.77359
           1     8.38902
           2     7.96836
           3     7.66542
           4     8.07392
           5     7.86903
           6     7.77224
           7     7.93587
           8      8.2639
           9      7.8226
          10     7.88758
          11     7.56298
          12     7.59373
          13     7.32176
          14     7.83451
          15      7.9198
          16     7.84676
          17     8.12782
          18     9.05486
          19     8.60412
          20     8.25856
          21     8.42983
          22     8.10792
          23     7.46315
          24     7.11649
          25     7.55901
          26     7.69247
          27     7.96263
          28     7.91167
          29     8.13953
          30     8.04943
          31     8.47403
          32     8.45168
          33     7.93758
          34     7.88183
          35     7.67577
          36     7.55854
          37     8.44438
          38     8.47983
          39     7.83766
          40     7.72943
          41     7.89473
          42     7.81938
          43      8.0698
          44     8.37679
          45      7.9249
          46     7.98729
          47     8.24429
          48     8.55306
          49     8.87733
          50     9.07785
          51       8.895
          52     8.98728
          53     9.00804
          54     8.83761
          55     8.89654
          56     8.36905
          57     8.49208
          58      8.0591
