# T          sigma           mu
     12.5185     0.59605    0.753857
     12.5811    0.584367     0.75856
      12.644    0.639323    0.729277
     12.7072     1.00714    0.287722
     12.7708      1.0092    0.349956
     12.8346    0.609439    0.838593
     12.8988    0.624037    0.806951
     12.9633    0.582793     0.82763
     13.0281    0.577475    0.788214
     13.0933    0.622882    0.818736
     13.1587    0.666823    0.829364
     13.2245    0.608629    0.807452
     13.2906    0.556247    0.811906
     13.3571    0.600599    0.809859
     13.4239    0.782944    0.757212
      13.491     0.98802    0.459319
     13.5584     0.62869    0.859277
     13.6262    0.647944    0.798884
     13.6944    0.665646    0.889247
     13.7628    0.663837    0.828839
     13.8317     0.71215    0.794647
     13.9008      0.6568    0.769668
     13.9703    0.693746    0.842936
     14.0402    0.642499    0.790318
     14.1104    0.644814    0.797119
     14.1809     1.02742   0.0597667
     14.2518    0.633622    0.821789
     14.3231    0.569091    0.816275
     14.3947    0.620819    0.878574
     14.4667    0.607855    0.803847
      14.539    0.568717    0.771649
     14.6117    0.607408    0.816297
     14.6848    0.614239    0.755267
     14.7582    0.666078    0.663317
      14.832    0.834575    0.675837
     14.9061       0.638    0.793196
     14.9807    0.676374    0.851852
     15.0556    0.596855    0.843959
     15.1309    0.648202    0.833933
     15.2065    0.759522    0.590972
     15.2825    0.580244    0.811707
      15.359    0.688723    0.827547
     15.4357    0.617592    0.756901
     15.5129    0.616222    0.791607
     15.5905    0.638424    0.780227
     15.6684    0.560089    0.711096
     15.7468    0.605029    0.834419
     15.8255    0.574379    0.844829
     15.9046     0.64468    0.816106
     15.9842    0.639898    0.870104
     16.0641    0.602986    0.806984
     16.1444    0.593368    0.784358
     16.2251     0.63856    0.770502
     16.3063    0.632461     0.79953
     16.3878    0.579177    0.802282
     16.4697    0.608458    0.813729
     16.5521    0.673166    0.829962
     16.6348    0.548548     0.74665
      16.718    0.590271    0.802142
     16.8016    0.632872    0.888289
     16.8856    0.629853    0.762503
       16.97    0.672765    0.794007
     17.0549    0.566783    0.786606
     17.1402    0.679637    0.791015
     17.2259    0.599908    0.823762
      17.312    0.601354    0.817436
     17.3986    0.578367    0.854671
     17.4855    0.568124    0.856485
      17.573    0.610339    0.776312
     17.6608    0.663423    0.836786
     17.7491    0.626502    0.782005
     17.8379    0.606697    0.877227
     17.9271    0.653329    0.842332
     18.0167    0.651732    0.792065
     18.1068    0.577357    0.799066
     18.1973    0.711206    0.837055
     18.2883    0.700799    0.831026
     18.3798     0.57885    0.804561
     18.4717    0.604531    0.784222
      18.564    0.963387    0.322982
     18.6568    0.629931    0.791164
     18.7501    0.673448    0.815057
     18.8439    0.608129    0.828428
     18.9381    0.695977    0.792701
     19.0328     0.63758    0.857189
     19.1279    0.635376    0.769678
     19.2236    0.590495    0.809138
     19.3197    0.597468     0.85433
     19.4163     0.65836    0.829863
     19.5134    0.618037    0.772557
     19.6109    0.628295    0.823611
      19.709    0.602497    0.758553
     19.8075    0.626351    0.784738
     19.9066    0.711555    0.780786
     20.0061    0.573932    0.850357
     20.1062    0.659973    0.818842
     20.2067    0.646295    0.828426
     20.3077    0.941621    0.156965
     20.4093     1.02315    0.321079
     20.5113    0.542953    0.838671
     20.6139    0.593153    0.806426
     20.7169    0.654289    0.773112
     20.8205     1.01888    0.280956
     20.9246    0.586205    0.776848
     21.0292    0.648847     0.81907
     21.1344    0.602102    0.777672
     21.2401     0.56813    0.802822
     21.3463    0.616136     0.85468
      21.453    0.612387    0.789583
     21.5602    0.611089    0.774356
     21.6681    0.566979    0.807589
     21.7764     0.60307    0.809533
     21.8853    0.627069    0.835968
     21.9947    0.564745    0.824848
     22.1047    0.540308    0.801231
     22.2152    0.713792    0.745194
     22.3263    0.631189    0.835217
     22.4379    0.605602    0.828951
     22.5501    0.620879    0.801845
     22.6628    0.600259    0.768187
     22.7762     0.61063    0.833546
       22.89    0.640492    0.764477
     23.0045    0.587744    0.758183
     23.1195    0.637785    0.853703
     23.2351    0.665574    0.792642
     23.3513    0.632971    0.816232
      23.468    0.588564     0.82175
     23.5854    0.582757    0.784139
     23.7033    0.692114    0.793114
     23.8218    0.624733    0.856764
     23.9409     0.64171    0.790184
     24.0606    0.651587    0.787941
     24.1809    0.633874    0.830266
     24.3018    0.588492    0.816524
