   #BLOCK      # VELOCITY:     AVE_POFV:        ERROR:
          18         1.8    0.567292     0.49256   0.0165003
          18     1.93333    0.604722    0.493075   0.0220136
          18     2.06667    0.383403    0.405945   0.0180289
          18         2.2    0.364653    0.369016   0.0132838
          18     2.33333    0.350104    0.301956   0.0137717
          18     2.46667    0.316389    0.284757   0.0239499
          18         2.6    0.192014    0.288349     0.02663
          18     2.73333    0.148368    0.232843   0.0178204
          18     2.86667    0.237639    0.221084   0.0146417
          18           3    0.145069    0.181412   0.0165316
          18     3.13333    0.121111    0.157062   0.0129641
          18     3.26667    0.106667    0.121559   0.0103333
          18         3.4   0.0919097   0.0986979   0.0112239
          18     3.53333   0.0720486   0.0698862  0.00788212
          18     3.66667   0.0413889   0.0653684  0.00691076
          18         3.8   0.0811806   0.0496914  0.00644429
          18     3.93333   0.0584722   0.0277103  0.00413179
          19   0.0666667           0  0.00209247  0.00103727
          19         0.2  0.00586806   0.0141941  0.00242274
          19    0.333333   0.0235069   0.0391155  0.00437199
          19    0.466667   0.0920139   0.0876096  0.00893112
          19         0.6    0.195347    0.153295   0.0114896
          19    0.733333    0.197674    0.224106   0.0144669
          19    0.866667    0.264826    0.296051   0.0175195
          19           1    0.290451    0.326219   0.0188601
          19     1.13333    0.372917    0.408679   0.0190348
          19     1.26667    0.579583    0.480645   0.0187956
          19         1.4    0.618611    0.521906    0.019814
          19     1.53333    0.450764     0.52172    0.020442
          19     1.66667    0.451285    0.502537   0.0152126
          19         1.8    0.534444    0.494764   0.0157785
          19     1.93333    0.562951    0.496753   0.0211599
          19     2.06667    0.539792     0.41299   0.0184049
          19         2.2    0.336875    0.367325   0.0126919
          19     2.33333    0.474549     0.31104   0.0157605
          19     2.46667     0.34691    0.288028   0.0229116
          19         2.6     0.27441    0.287615   0.0252385
          19     2.73333    0.233542     0.23288   0.0168825
          19     2.86667   0.0843056    0.213885   0.0155404
          19           3   0.0651389    0.175292    0.016756
          19     3.13333        0.12    0.155111   0.0124276
          19     3.26667    0.148264    0.122964   0.0098846
          19         3.4   0.0935764   0.0984284   0.0106364
          19     3.53333   0.0211458   0.0673209  0.00787366
          19     3.66667   0.0444444   0.0642672   0.0066342
          19         3.8    0.055625   0.0500037  0.00611268
          19     3.93333   0.0149306   0.0270376   0.0039687
          20   0.0666667   0.0180208  0.00288889  0.00125443
          20         0.2    0.028125   0.0148906  0.00239964
          20    0.333333   0.0736806   0.0408437  0.00448199
          20    0.466667   0.0902431   0.0877413  0.00848553
          20         0.6    0.160069    0.153634   0.0109201
          20    0.733333    0.212847    0.223543   0.0137545
          20    0.866667    0.255486    0.294023   0.0167605
          20           1    0.217014    0.320759   0.0186908
          20     1.13333    0.422326    0.409361   0.0180953
          20     1.26667    0.633611    0.488293   0.0193495
          20         1.4    0.561632    0.523892   0.0189226
          20     1.53333    0.450035    0.518135   0.0197316
          20     1.66667    0.434479    0.499134   0.0148277
          20         1.8    0.505417    0.495297   0.0149985
